"id","title","link","gtn","description","image_link","brand","price","availability","condition"
"F79&A36","BR7003 - Design:Dark Grey / Size:1300x2000mm","https://www.durovinbathrooms.com/wetroom-walk-in-shower-screen-dark-grey",\N,"From 500mm black wet room screen to 1400mm walk in shower screen, durovin bathroom offers you any size you need for you modern wet room. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_8.png","Durovin Bathrooms","194.15","out of stock","new"
"F73&A36","BR7003 - Design:Dark Grey / Size:800x2000mm","https://www.durovinbathrooms.com/wetroom-walk-in-shower-screen-dark-grey",\N,"From 500mm black wet room screen to 1400mm walk in shower screen, durovin bathroom offers you any size you need for you modern wet room. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_8.png","Durovin Bathrooms","162.75","out of stock","new"
"F74&A36","BR7003 - Design:Dark Grey / Size:850x2000mm","https://www.durovinbathrooms.com/wetroom-walk-in-shower-screen-dark-grey",\N,"From 500mm black wet room screen to 1400mm walk in shower screen, durovin bathroom offers you any size you need for you modern wet room. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_8.png","Durovin Bathrooms","168.00","out of stock","new"
"F75&A36","BR7003 - Design:Dark Grey / Size:900x2000mm","https://www.durovinbathrooms.com/wetroom-walk-in-shower-screen-dark-grey",\N,"From 500mm black wet room screen to 1400mm walk in shower screen, durovin bathroom offers you any size you need for you modern wet room. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_8.png","Durovin Bathrooms","173.25","out of stock","new"
"A18&A36","BR7003 - Design:Frosted Strip / Size:1000x2000mm","https://www.durovinbathrooms.com/walk-in-wetroom-shower-screen-middle-frosted","3884185321894","Instead of plain colour of walk in glass shower screen, a frosted strip pattern will add a luxury touch to your shower screen and your modern bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//6/1/6160vaeosrl._ac_sl1081_.png","Durovin Bathrooms","183.75","in stock","new"
"F65&A36","BR7003 - Design:Frosted Strip / Size:1100x2000mm","https://www.durovinbathrooms.com/walk-in-wetroom-shower-screen-middle-frosted","5060724231253","Instead of plain colour of walk in glass shower screen, a frosted strip pattern will add a luxury touch to your shower screen and your modern bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//6/1/6160vaeosrl._ac_sl1081_.png","Durovin Bathrooms","189.00","out of stock","new"
"F66&A36","BR7003 - Design:Frosted Strip / Size:1300x2000mm","https://www.durovinbathrooms.com/walk-in-wetroom-shower-screen-middle-frosted","5060724231260","Instead of plain colour of walk in glass shower screen, a frosted strip pattern will add a luxury touch to your shower screen and your modern bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//6/1/6160vaeosrl._ac_sl1081_.png","Durovin Bathrooms","215.25","out of stock","new"
"G75&A36","BR7003 - Design:Fully Frosted / Size:1000x2000mm","https://www.durovinbathrooms.com/wetroom-walk-in-shower-screen-fully-frosted",\N,"Frosted wet room glass panel is easy mounted on the floor of your walk in wet room, its frosted pattern can blur the lights and protect your privacy.","https://www.durovinbathrooms.com/pub/media/catalog/product//f/u/fully-frosted-main-resized.png","Durovin Bathrooms","194.25","out of stock","new"
"G77&A36","BR7003 - Design:Fully Frosted / Size:800x2000mm","https://www.durovinbathrooms.com/wetroom-walk-in-shower-screen-fully-frosted",\N,"Frosted wet room glass panel is easy mounted on the floor of your walk in wet room, its frosted pattern can blur the lights and protect your privacy.","https://www.durovinbathrooms.com/pub/media/catalog/product//f/u/fully-frosted-main-resized.png","Durovin Bathrooms","168.00","out of stock","new"
"G76&A36","BR7003 - Design:Fully Frosted / Size:900x2000mm","https://www.durovinbathrooms.com/wetroom-walk-in-shower-screen-fully-frosted",\N,"Frosted wet room glass panel is easy mounted on the floor of your walk in wet room, its frosted pattern can blur the lights and protect your privacy.","https://www.durovinbathrooms.com/pub/media/catalog/product//f/u/fully-frosted-main-resized.png","Durovin Bathrooms","178.50","out of stock","new"
"E13","Ravenna 12 Door Only - Door Size:1000x1900","https://www.durovinbathrooms.com/framed-sliding-shower-door",\N,"Durovin's sliding shower doors  1200mm and 900 sliding showr door are the two most popular sizes, this shower door and panel glass are covered with a nano coating.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/_/1_39_1.jpg","Durovin Bathrooms","152.25","out of stock","new"
"E14","Ravenna 12 Door Only - Door Size:1100x1900","https://www.durovinbathrooms.com/framed-sliding-shower-door","3882517698010","Durovin's sliding shower doors  1200mm and 900 sliding showr door are the two most popular sizes, this shower door and panel glass are covered with a nano coating.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/_/1_39_1.jpg","Durovin Bathrooms","157.50","in stock","new"
"E15","Ravenna 12 Door Only - Door Size:1200x1900","https://www.durovinbathrooms.com/framed-sliding-shower-door",\N,"Durovin's sliding shower doors  1200mm and 900 sliding showr door are the two most popular sizes, this shower door and panel glass are covered with a nano coating.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/_/1_39_1.jpg","Durovin Bathrooms","168.00","out of stock","new"
"E16","Ravenna 12 Door Only - Door Size:1300x1900","https://www.durovinbathrooms.com/framed-sliding-shower-door","3882525502859","Durovin's sliding shower doors  1200mm and 900 sliding showr door are the two most popular sizes, this shower door and panel glass are covered with a nano coating.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/_/1_39_1.jpg","Durovin Bathrooms","178.50","in stock","new"
"E17","Ravenna 12 Door Only - Door Size:1400x1900","https://www.durovinbathrooms.com/framed-sliding-shower-door","3882535307666","Durovin's sliding shower doors  1200mm and 900 sliding showr door are the two most popular sizes, this shower door and panel glass are covered with a nano coating.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/_/1_39_1.jpg","Durovin Bathrooms","189.00","in stock","new"
"E12","Ravenna 12 Door Only - Door Size:900x1900","https://www.durovinbathrooms.com/framed-sliding-shower-door",\N,"Durovin's sliding shower doors  1200mm and 900 sliding showr door are the two most popular sizes, this shower door and panel glass are covered with a nano coating.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/_/1_39_1.jpg","Durovin Bathrooms","147.00","out of stock","new"
"A08&A47&A21&A20","Ravenna 17 Door - Door Size: 1350x1950","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936339331","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","272.99","in stock","new"
"A15&A21&A20 L","Ravenna 17 Door - Door Size:??1000x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936239266","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","209.99","in stock","new"
"A14&A43&A21&A20 L","Ravenna 17 Door - Door Size:??1050x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936239273","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","215.24","in stock","new"
"A14&A41&A21&A20 L","Ravenna 17 Door - Door Size:??1100x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936239280","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","220.49","in stock","new"
"A12&A44&A21&A20 L","Ravenna 17 Door - Door Size:??1150x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936239297","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","236.24","in stock","new"
"A12&A42&A21&A20 L","Ravenna 17 Door - Door Size:??1200x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936339300","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","241.49","in stock","new"
"A09&A45&A21&A20 L","Ravenna 17 Door - Door Size:??1250x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936339317","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","246.74","in stock","new"
"A09&A46&A21&A20 L","Ravenna 17 Door - Door Size:??1300x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936339324","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","257.24","in stock","new"
"A08&A48&A21&A20 L","Ravenna 17 Door - Door Size:??1400x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936339348","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","272.99","in stock","new"
"A07&A49&A21&A20 L","Ravenna 17 Door - Door Size:??1450x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936339355","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","278.24","in stock","new"
"A07&A50&A21&A20 L","Ravenna 17 Door - Door Size:??1500x1950 / Door Side:Left","https://www.durovinbathrooms.com/frameless-bathroom-sliding-shower-door","7434936339362","Frameless design of bathroom sliding glass door indeed brings a sparkel touch to your modern bathroom,  with nano coating, it's easier to clean your shower cubicle ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_13.jpg","Durovin Bathrooms","288.74","in stock","new"
"D25&D56&E66","Ravenna 17-2nd Door - Door Size:1000x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936240231","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","215.25","in stock","new"
"D26&D31&D56&E66","Ravenna 17-2nd Door - Door Size:1050x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936240248","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","220.50","in stock","new"
"D26&D32&D56&E66","Ravenna 17-2nd Door - Door Size:1100x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936240255","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","225.75","in stock","new"
"D27&D33&D56&E66","Ravenna 17-2nd Door - Door Size:1150x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936240262","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","231.00","in stock","new"
"D27&D34&D56&E66","Ravenna 17-2nd Door - Door Size:1200x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936240279","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","246.75","in stock","new"
"D28&D35&D56&E66","Ravenna 17-2nd Door - Door Size:1250x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936240286","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","252.00","in stock","new"
"D28&D36&D56&E66","Ravenna 17-2nd Door - Door Size:1300x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936240293","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","262.50","in stock","new"
"D29&D37&D56&E66","Ravenna 17-2nd Door - Door Size:1350x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936340306","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","273.00","in stock","new"
"D29&D38&D56&E66","Ravenna 17-2nd Door - Door Size:1400x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936340313","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","283.50","in stock","new"
"D30&D39&D56&E66","Ravenna 17-2nd Door - Door Size:1450x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936340320","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","288.75","in stock","new"
"D30&D40&D56&E66","Ravenna 17-2nd Door - Door Size:1500x1950","https://www.durovinbathrooms.com/frameless-sliding-shower-door-bracket-mount","7434936340337","Ravenna 17-2nd sliding shower door and enclosure are both assembled with sliding door and panel glass, our video will demonstrate the installating process. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_78_2.jpg","Durovin Bathrooms","299.25","in stock","new"
"D79","Teramo 22 - Door Size:1000x1908(Single Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882398560482","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","189.00","in stock","new"
"D80","Teramo 22 - Door Size:1100x1908Double Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882400631469","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","204.75","in stock","new"
"D81","Teramo 22 - Door Size:1200x1908(Double Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882400869985","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","215.25","in stock","new"
"D82","Teramo 22 - Door Size:1300x1908(Double Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882408399354","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","241.50","in stock","new"
"D83","Teramo 22 - Door Size:1400x1908(Double Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882408537794","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","252.00","in stock","new"
"D84","Teramo 22 - Door Size:1500x1908(Double Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882410469397","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","257.25","in stock","new"
"D85","Teramo 22 - Door Size:1600x1908(Double Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882410502056","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","273.00","in stock","new"
"D76","Teramo 22 - Door Size:700x1908(Single Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882395977160","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","152.25","in stock","new"
"D77","Teramo 22 - Door Size:800x1908(Single Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882396640933","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","162.75","in stock","new"
"D78","Teramo 22 - Door Size:900x1908(Single Door)","https://www.durovinbathrooms.com/frameless-pivot-hinged-shower-door","3882397202987","One piece hinged shower door with 700 x 700mm shower tray or two piece hinged shower door with 1600mm width shower tray can fit for any size walk in bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_55.jpg","Durovin Bathrooms","178.50","in stock","new"
"C74&B50","1100 x 700 x 40 Stone Rectangle Shower Tray","https://www.durovinbathrooms.com/pearlstone-rectangular-shower-tray-all-size","7434936422415","Resin Stone Rectangle Shower Tray Free Waste Multiple Size","https://www.durovinbathrooms.com/pub/media/catalog/product//r/e/rectangle.jpg","Durovin Bathrooms","110.55","out of stock","new"
"C94&B50","900 x 800 x 40 RH Offset Quad Stone Shower Tray","https://www.durovinbathrooms.com/900-x-800-x-40-rh-offset-quad-stone-shower-tray","7434936622617","META DESCRIPTION",\N,"Durovin Bathrooms","65.67","out of stock","new"
"C96&B50","1000 x 800 x 40 RH Offset Quad Stone Shower Tray","https://www.durovinbathrooms.com/1000-x-800-x-40-rh-offset-quad-stone-shower-tray","7434936622631","META DESCRIPTION",\N,"Durovin Bathrooms","66.99","out of stock","new"
"C98&B50","1000 x 900 x 40 RH Offset Quad Stone Shower Tray","https://www.durovinbathrooms.com/1000-x-900-x-40-rh-offset-quad-stone-shower-tray","7434936622655","META DESCRIPTION",\N,"Durovin Bathrooms","68.97","out of stock","new"
"C100&B50","1200 x 800 x 40 RH Offset Quad Stone Shower Tray","https://www.durovinbathrooms.com/1200-x-800-x-40-rh-offset-quad-stone-shower-tray","7434936421487","META DESCRIPTION",\N,"Durovin Bathrooms","70.95","out of stock","new"
"D02&B50","1200 x 900 x 40 RH Offset Quad Stone Shower Tray","https://www.durovinbathrooms.com/1200-x-900-x-40-rh-offset-quad-stone-shower-tray","7434936622686","META DESCRIPTION",\N,"Durovin Bathrooms","76.89","out of stock","new"
"E88","True Stone Resin Rectangular Shower Tray | Concealed Waste (1200 x 900mm)","https://www.durovinbathrooms.com/stone-resin-rectangular-shower-tray","3882755462534","Durovin Bathroom offers Stone Resin shower tray including concealed waste, available in rectangle shape 1200mm x 800mm and 1200mm x 900mm.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/_/1_158.jpg","Durovin Bathrooms","225.75","out of stock","new"
"H02","Single Ended Roll Top Freestanding Acrylic Bath Tub 1760 X 720mm","https://www.durovinbathrooms.com/single-ended-roll-top-freestanding-bath-tub","7434936056009","This single ended roll top soaking bath gives you traditional hotel style come with chrome plated dragon feet & free waste kit. Made with dual layer fibreglass with acrylic cap.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/_/1_40_11.jpg","Durovin Bathrooms","540.75","out of stock","new"
"H03","Double Ended Roll Top Freestanding Acrylic Bath Tub 1770 x 690mm","https://www.durovinbathrooms.com/double-ended-roll-top-freestanding-acrylic-bath-tub","7434936056016","This double ended roll top soaking bath come with chrome plated dragon feet & free waste kit, gives you traditional style . Made with dual layer fibreglass with acrylic cap.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/_/1_40_8.jpg","Durovin Bathrooms","551.25","in stock","new"
"F50&G71&E42&E41&E40","Ravenna 4 - Enclosure Size:1400x700","https://www.durovinbathrooms.com/hinged-shower-enclosure-towel-rail-frosted-glass",\N,"Our frosted hinged shower doors are built to give you privacy, security and a  stylish shower. Plus, the 8mm safety glass is built to last.","https://www.durovinbathrooms.com/pub/media/catalog/product//-/-/--1.jpg","Durovin Bathrooms","315.00","out of stock","new"
"F50&G72&E42&E41&E40","Ravenna 4 - Enclosure Size:1400x750","https://www.durovinbathrooms.com/hinged-shower-enclosure-towel-rail-frosted-glass","7434936164100","Our frosted hinged shower doors are built to give you privacy, security and a  stylish shower. Plus, the 8mm safety glass is built to last.","https://www.durovinbathrooms.com/pub/media/catalog/product//-/-/--1.jpg","Durovin Bathrooms","320.25","in stock","new"
"F50&E44&E42&E41&E40","Ravenna 4 - Enclosure Size:1400x800","https://www.durovinbathrooms.com/hinged-shower-enclosure-towel-rail-frosted-glass","7434936164124","Our frosted hinged shower doors are built to give you privacy, security and a  stylish shower. Plus, the 8mm safety glass is built to last.","https://www.durovinbathrooms.com/pub/media/catalog/product//-/-/--1.jpg","Durovin Bathrooms","325.50","in stock","new"
"F50&F49&E42&E41&E40","Ravenna 4 - Enclosure Size:1400x900","https://www.durovinbathrooms.com/hinged-shower-enclosure-towel-rail-frosted-glass","7434936164162","Our frosted hinged shower doors are built to give you privacy, security and a  stylish shower. Plus, the 8mm safety glass is built to last.","https://www.durovinbathrooms.com/pub/media/catalog/product//-/-/--1.jpg","Durovin Bathrooms","325.50","out of stock","new"
"G78&A36","BR10703 - Design:Frosted Strip / Size:900x2000mm","https://www.durovinbathrooms.com/wetroom-walk-in-shower-screen-middle-frosted",\N,"Wetroom Walk In Shower Screen  10mm Toughened Safety Glass  Frosted Strip","https://www.durovinbathrooms.com/pub/media/catalog/product/no_selection","Durovin Bathrooms","183.75","out of stock","new"
"G79&A36","BR10703 - Design:Frosted Strip / Size:1200x2000mm","https://www.durovinbathrooms.com/wetroom-walk-in-shower-screen-middle-frosted",\N,"Wetroom Walk In Shower Screen  10mm Toughened Safety Glass  Frosted Strip","https://www.durovinbathrooms.com/pub/media/catalog/product/no_selection","Durovin Bathrooms","199.50","out of stock","new"
"H07&H13","Ravenna 56 800 x 800 R","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936864871","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_46_1.jpg","Durovin Bathrooms","219.98","in stock","new"
"H07&H12","Ravenna 56 800 x 800 L","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936864833","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_45_1_3.jpg","Durovin Bathrooms","219.98","in stock","new"
"H07&H11","Ravenna 56 800 x 900 R","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936764799","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_46_2.jpg","Durovin Bathrooms","225.75","in stock","new"
"H07&H10","Ravenna 56 800 X 900 L","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936764751","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_45_2_3.jpg","Durovin Bathrooms","225.75","in stock","new"
"H07&H09","Ravenna 56 800 X 1000 R","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936764713","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_46_3.jpg","Durovin Bathrooms","231.00","in stock","new"
"H07&H08","Ravenna 56 800 X 1000 L","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936664679","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_45_3.jpg","Durovin Bathrooms","231.00","in stock","new"
"H06&H13","Ravenna 56 900 X 800 R","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936664631","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_46_4.jpg","Durovin Bathrooms","236.25","out of stock","new"
"H06&H12","Ravenna 56 900 X 800 L","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936564597","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_45_4.jpg","Durovin Bathrooms","236.25","out of stock","new"
"H06&H11","Ravenna 56 900 X 900 R","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936564559","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_46_5.jpg","Durovin Bathrooms","241.50","out of stock","new"
"H06&H10","Ravenna 56 900 X 900 L","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936564511","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_45_5.jpg","Durovin Bathrooms","241.50","out of stock","new"
"H06&H09","Ravenna 56 900 X 1000 R","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936464477","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_46_6.jpg","Durovin Bathrooms","246.75","out of stock","new"
"H06&H08","Ravenna 56 900 X 1000 L","https://www.durovinbathrooms.com/rectangular-pivot-hinged-shower-enclosure-clear-glass","7434936464439","Frameless hinged shower door with inline panel is what the most modern bathroom need, it features space saving and easy installation on a matched shower tray.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/_/2_45_6.jpg","Durovin Bathrooms","246.75","out of stock","new"
